LST_MAM_median_C,valid_obs,LST_MAM_SD_C,ST_QA_median_K,NDVI_MAM_median,NDBI_MAM_median,NDMI_MAM_median,BSI_MAM_median,GHSL_built_local_fraction,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,distance_to_permanent_water_m,x_utm,y_utm,row,col,longitude,latitude,block1km_x,block1km_y,block1km_id,block2km_x,block2km_y,block2km_id,block3km_x,block3km_y,block3km_id,block5km_x,block5km_y,block5km_id,municipality
31.750614,25.0,4.873828,4.566398,0.85091573,-0.40430173,0.40430173,-0.35643283,0.0,10.0,155.0,5.0,0.5150381,0.8571673,4055.7737,1355.581,276315.0,658005.0,525,395,120.9793993442393,5.949263584166203,276,658,276_658,138,329,138_329,92,219,92_219,55,131,55_131,Indanan
31.07939,28.0,5.952452,4.5376406,0.797982,-0.3178212,0.3178212,-0.262775,0.0,10.0,141.0,7.0,0.92050487,0.39073113,3956.817,1321.9683,276615.0,658005.0,525,405,120.98210817607787,5.9492734955172235,276,658,276_658,138,329,138_329,92,219,92_219,55,131,55_131,Indanan
31.487135,27.0,5.415243,4.5605474,0.86166465,-0.4649763,0.4649763,-0.40927637,0.0,10.0,134.0,5.0,1.0,0.0,3768.0764,1289.9612,276915.0,658005.0,525,415,120.98481701250704,5.949283393593894,276,658,276_658,138,329,138_329,92,219,92_219,55,131,55_131,Maimbung
30.870564,26.0,6.366969,4.406251,0.8435376,-0.395238,0.395238,-0.33292326,0.0,10.0,119.0,2.0,0.8910065,0.4539905,3594.4958,1234.9089,277215.0,658005.0,525,425,120.9875258535206,5.9492932783961,277,658,277_658,138,329,138_329,92,219,92_219,55,131,55_131,Maimbung
30.868084,28.0,6.415265,4.4704366,0.83749145,-0.3617577,0.3617577,-0.30941072,0.0,10.0,109.0,2.0,6.123234e-17,1.0,3428.4106,1184.6096,277515.0,658005.0,525,435,120.99023469911239,5.949303149923735,277,658,277_658,138,329,138_329,92,219,92_219,55,131,55_131,Maimbung
31.21176,30.0,5.895274,4.4376597,0.8257229,-0.3932939,0.3932939,-0.32909364,0.0,10.0,103.0,3.0,0.5591929,0.82903755,3275.3625,1130.177,277815.0,658005.0,525,445,120.9929435492763,5.949313008176687,277,658,277_658,138,329,138_329,92,219,92_219,55,131,55_131,Maimbung
31.24684,27.0,4.784993,4.504197,0.8046856,-0.35804912,0.35804912,-0.29230708,0.0,10.0,88.0,3.0,0.309017,-0.95105654,3143.565,1082.2661,278115.0,658005.0,525,455,120.99565240400621,5.949322853154847,278,658,278_658,139,329,139_329,92,219,92_219,55,131,55_131,Maimbung
31.741716,29.0,5.3735948,4.480547,0.7048887,-0.2491557,0.2491557,-0.17164658,0.0,10.0,78.0,2.0,-0.8910065,-0.4539905,3035.7866,1041.7773,278415.0,658005.0,525,465,120.99836126329589,5.949332684858106,278,658,278_658,139,329,139_329,92,219,92_219,55,131,55_131,Maimbung
31.95778,34.0,6.0273147,4.726943,0.7670176,-0.29330483,0.29330483,-0.22186323,0.0,10.0,66.0,3.0,-0.70710677,0.70710677,2932.6438,997.4467,278715.0,658005.0,525,475,121.00107012713923,5.949342503286352,278,658,278_658,139,329,139_329,92,219,92_219,55,131,55_131,Maimbung
31.377789,34.0,5.02689,4.791511,0.821887,-0.40566725,0.40566725,-0.34239656,0.17,10.0,74.0,3.0,0.5591929,-0.82903755,2791.129,952.57544,279015.0,658005.0,525,485,121.00377899553006,5.949352308439478,279,658,279_658,139,329,139_329,93,219,93_219,55,131,55_131,Maimbung
31.346716,33.0,4.662826,4.4915047,0.7949059,-0.3162853,0.3162853,-0.25639996,0.0,10.0,69.0,5.0,0.92718387,0.37460658,2675.8923,911.8114,279315.0,658005.0,525,495,121.00648786846224,5.949362100317375,279,658,279_658,139,329,139_329,93,219,93_219,55,131,55_131,Maimbung
30.383286,35.0,6.665769,4.4104333,0.76504225,-0.2760464,0.2760464,-0.20755893,0.0,10.0,66.0,3.0,0.70710677,0.70710677,2590.444,880.568,279615.0,658005.0,525,505,121.00919674592961,5.949371878919931,279,658,279_658,139,329,139_329,93,219,93_219,55,131,55_131,Maimbung
31.637234,36.0,6.512032,4.5605907,0.7769943,-0.30476093,0.30476093,-0.23278315,0.0,10.0,52.0,3.0,0.70710677,0.70710677,2537.7944,859.8837,279915.0,658005.0,525,515,121.01190562792603,5.94938164424704,279,658,279_658,139,329,139_329,93,219,93_219,55,131,55_131,Maimbung
34.1179,34.0,6.0912333,4.397762,0.5961864,-0.16364864,0.16364864,-0.09384653,0.05,10.0,53.0,3.0,-1.0,1.2246469e-16,2520.0,818.84064,280215.0,658005.0,525,525,121.01461451444534,5.9493913962985925,280,658,280_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
32.085316,34.0,7.094829,4.5217166,0.8107903,-0.35265973,0.35265973,-0.3006054,0.0,10.0,41.0,14.0,0.7431448,0.6691306,2452.305,776.20874,280515.0,658005.0,525,535,121.01732340548139,5.9494011350744795,280,658,280_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
31.822403,36.0,6.1049576,4.319629,0.7445797,-0.2548233,0.2548233,-0.19785042,0.0,10.0,37.0,3.0,0.5591929,-0.82903755,2392.8645,744.6476,280815.0,658005.0,525,545,121.02003230102802,5.949410860574592,280,658,280_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
33.120354,38.0,6.0602965,4.3074536,0.7595314,-0.23611175,0.23611175,-0.18531947,0.0,10.0,24.0,3.0,0.94551855,-0.32556817,2370.19,725.6032,281115.0,658005.0,525,555,121.0227412010791,5.949420572798823,281,658,281_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
32.302467,33.0,6.462096,4.137105,0.7842139,-0.3202737,0.3202737,-0.2722221,0.0,10.0,19.0,2.0,0.8910065,0.4539905,2374.7422,720.06946,281415.0,658005.0,525,565,121.02545010562844,5.9494302717470635,281,658,281_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
30.609762,37.0,6.858102,4.358461,0.83992475,-0.39874735,0.39874735,-0.35121745,0.0,10.0,17.0,5.0,-0.60181504,0.7986355,2412.3433,728.3543,281715.0,658005.0,525,575,121.02815901466991,5.949439957419206,281,658,281_658,140,329,140_329,93,219,93_219,56,131,56_131,Maimbung
32.14394,37.0,7.4551735,4.2869725,0.792804,-0.3385746,0.3385746,-0.2792481,0.0,10.0,13.0,3.0,0.82903755,0.5591929,2485.8398,750.0,282015.0,658005.0,525,585,121.03086792819735,5.949449629815141,282,658,282_658,141,329,141_329,94,219,94_219,56,131,56_131,Maimbung
30.97764,38.0,7.099392,4.251215,0.7842425,-0.35227072,0.35227072,-0.28514695,0.0,10.0,18.0,1.0,0.70710677,0.70710677,2592.1807,750.2666,282315.0,658005.0,525,595,121.03357684620461,5.949459288934764,282,658,282_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
31.27476,36.0,6.6101265,4.1120615,0.7737382,-0.31588697,0.31588697,-0.26000798,0.0,10.0,24.0,3.0,-0.94551855,-0.32556817,2707.6558,759.5393,282615.0,658005.0,525,605,121.03628576868556,5.949468934777964,282,658,282_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
30.16328,38.0,7.5112295,4.198332,0.8056278,-0.358443,0.358443,-0.29576394,0.0,10.0,32.0,3.0,-0.70710677,-0.70710677,2773.3374,781.6009,282915.0,658005.0,525,615,121.03899469563402,5.949478567344634,282,658,282_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
31.263609,34.0,6.8580875,4.2182174,0.8003431,-0.33266544,0.33266544,-0.27812254,0.0,10.0,28.0,8.0,-0.2419219,-0.9702957,2869.0417,815.414,283215.0,658005.0,525,625,121.04170362704383,5.94948818663467,283,658,283_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
30.838058,38.0,5.9401317,4.289033,0.86002874,-0.3996939,0.3996939,-0.35336378,0.0,10.0,56.0,5.0,-0.190809,-0.98162717,2991.889,858.8364,283515.0,658005.0,525,635,121.04441256290886,5.949497792647961,283,658,283_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
31.770962,36.0,6.305045,4.3662643,0.8463218,-0.37559268,0.37559268,-0.32503477,0.0,10.0,69.0,7.0,-0.1391731,-0.99026805,3138.694,909.7252,283815.0,658005.0,525,645,121.04712150322293,5.949507385384402,283,658,283_658,141,329,141_329,94,219,94_219,56,131,56_131,Talipao
30.884037,37.0,6.2906637,4.419671,0.81121975,-0.36980557,0.36980557,-0.29572567,0.0,10.0,88.0,4.0,0.8910065,-0.4539905,3306.2668,966.0745,284115.0,658005.0,525,655,121.04983044797993,5.949516964843884,284,658,284_658,142,329,142_329,94,219,94_219,56,131,56_131,Talipao
31.38923,33.0,4.9994235,4.0994635,0.81623286,-0.33813298,0.33813298,-0.28251898,0.0,10.0,95.0,4.0,-0.8910065,0.4539905,3463.0188,1028.251,284415.0,658005.0,525,665,121.05253939717365,5.949526531026304,284,658,284_658,142,329,142_329,94,219,94_219,56,131,56_131,Talipao
30.930431,31.0,4.8250804,4.0899777,0.82134366,-0.38726237,0.38726237,-0.31425688,0.0,10.0,107.0,5.0,-0.5150381,-0.8571673,3630.4958,1096.0383,284715.0,658005.0,525,675,121.05524835079797,5.949536083931553,284,658,284_658,142,329,142_329,94,219,94_219,56,131,56_131,Talipao
30.181957,31.0,4.3255606,4.2869954,0.8377251,-0.409282,0.409282,-0.34955612,0.0,10.0,113.0,2.0,-1.8369701e-16,-1.0,3814.2495,1168.4606,285015.0,658005.0,525,685,121.05795730884675,5.949545623559524,285,658,285_658,142,329,142_329,95,219,95_219,57,131,57_131,Talipao
31.133244,29.0,4.195737,4.2462797,0.84034646,-0.3775574,0.3775574,-0.33409956,0.0,10.0,130.0,4.0,0.9702957,-0.2419219,4012.0444,1244.7089,285315.0,658005.0,525,695,121.06066627131382,5.949555149910112,285,658,285_658,142,329,142_329,95,219,95_219,57,131,57_131,Talipao
30.695625,29.0,4.8693595,4.4039016,0.84039044,-0.40785867,0.40785867,-0.3485687,0.0,10.0,151.0,5.0,0.37460658,-0.92718387,4221.907,1324.1223,285615.0,658005.0,525,705,121.06337523819303,5.949564662983211,285,658,285_658,142,329,142_329,95,219,95_219,57,131,57_131,Talipao
31.957752,26.0,4.4136815,4.3146176,0.7968736,-0.31723022,0.31723022,-0.26006374,0.0,10.0,179.0,9.0,-0.190809,-0.98162717,4442.128,1406.165,285915.0,658005.0,525,715,121.06608420947822,5.949574162778715,285,658,285_658,142,329,142_329,95,219,95_219,57,131,57_131,Talipao
31.254978,27.0,4.871191,4.4757133,0.841332,-0.36132652,0.36132652,-0.3201298,0.0,10.0,208.0,7.0,0.8660254,-0.5,4671.2417,1490.4026,286215.0,658005.0,525,725,121.06879318516323,5.9495836492965175,286,658,286_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
29.769098,28.0,4.489183,4.5377812,0.84526587,-0.41110328,0.41110328,-0.36188355,0.0,10.0,250.0,6.0,1.0,0.0,4908.004,1576.4834,286515.0,658005.0,525,735,121.07150216524194,5.949593122536512,286,658,286_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
30.085873,25.0,5.022477,4.2144976,0.82205033,-0.34494573,0.34494573,-0.2937345,0.0,10.0,328.0,15.0,0.42261827,-0.9063078,5148.126,1664.1213,286815.0,658005.0,525,745,121.07421114970813,5.949602582498595,286,658,286_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
31.167418,25.0,6.087812,4.206471,0.75729555,-0.3022543,0.3022543,-0.23791632,0.0,10.0,306.0,11.0,0.9848077,0.17364818,5326.5845,1753.083,287115.0,658005.0,525,755,121.07692013855574,5.94961202918266,287,658,287_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
30.33346,23.0,6.0793033,4.2753067,0.8143146,-0.34858966,0.34858966,-0.2905828,0.0,10.0,347.0,15.0,-0.6691306,0.7431448,5284.1743,1792.7911,287415.0,658005.0,525,765,121.07962913177853,5.949621462588602,287,658,287_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
33.66183,23.0,7.571587,4.235622,0.7406904,-0.2815904,0.2815904,-0.2161206,0.0,10.0,282.0,25.0,0.6293204,0.777146,5258.5645,1790.0,287715.0,658005.0,525,775,121.0823381293704,5.949630882716315,287,658,287_658,143,329,143_329,95,219,95_219,57,131,57_131,Talipao
31.846582,23.0,5.8653374,4.3805366,0.8509215,-0.4376288,0.4376288,-0.3763277,0.0,10.0,188.0,8.0,0.43837115,0.89879405,5250.0,1790.0,288015.0,658005.0,525,785,121.08504713132518,5.9496402895656955,288,658,288_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
32.7447,28.0,5.8488727,4.4181724,0.7985476,-0.3394129,0.3394129,-0.2820537,0.0,10.0,156.0,3.0,0.309017,0.95105654,5156.947,1744.133,288315.0,658005.0,525,795,121.0877561376367,5.949649683136639,288,658,288_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
31.67473,30.0,4.7394342,4.476072,0.81029785,-0.36154237,0.36154237,-0.30108842,0.0,10.0,147.0,1.0,-0.70710677,-0.70710677,5042.2314,1701.7638,288615.0,658005.0,525,805,121.09046514829883,5.9496590634290385,288,658,288_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
31.801926,36.0,5.092134,4.756237,0.806639,-0.3558926,0.3558926,-0.29958862,0.0,10.0,135.0,8.0,0.9335804,0.35836795,4943.086,1664.3317,288915.0,658005.0,525,815,121.0931741633054,5.9496684304427925,288,658,288_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
32.860565,29.0,4.6434493,4.364236,0.8071678,-0.31183225,0.31183225,-0.25581726,0.0,10.0,115.0,2.0,6.123234e-17,1.0,4850.4536,1632.1765,289215.0,658005.0,525,825,121.09588318265028,5.949677784177795,289,658,289_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
34.02272,38.0,6.3311696,4.7360277,0.80287147,-0.3238489,0.3238489,-0.27289948,0.0,10.0,107.0,1.0,1.0,0.0,4773.772,1605.6151,289515.0,658005.0,525,835,121.0985922063273,5.9496871246339404,289,658,289_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
32.316376,37.0,6.2053065,4.569487,0.7984002,-0.31887552,0.31887552,-0.27107173,0.0,10.0,95.0,3.0,1.0,0.0,4714.9653,1584.9291,289815.0,658005.0,525,845,121.1013012343303,5.949696451811127,289,658,289_658,144,329,144_329,96,219,96_219,57,131,57_131,Talipao
33.105328,32.0,5.62811,4.4002385,0.81688625,-0.39922002,0.39922002,-0.3340347,0.0,10.0,93.0,5.0,0.7986355,-0.60181504,4674.7085,1570.3502,290115.0,658005.0,525,855,121.1040102666531,5.94970576570925,290,658,290_658,145,329,145_329,96,219,96_219,58,131,58_131,Talipao
33.96951,35.0,6.772178,4.410609,0.7601654,-0.27422962,0.27422962,-0.21659397,0.0,10.0,82.0,4.0,1.0,0.0,4562.072,1514.8597,290415.0,658005.0,525,865,121.10671930328961,5.949715066328206,290,658,290_658,145,329,145_329,96,219,96_219,58,131,58_131,Talipao
33.77574,31.0,6.2131124,4.247457,0.7594053,-0.30721247,0.30721247,-0.24883363,0.0,10.0,78.0,2.0,0.8910065,-0.4539905,4350.0,1442.4978,290715.0,658005.0,525,875,121.10942834423365,5.94972435366789,290,658,290_658,145,329,145_329,96,219,96_219,58,131,58_131,Talipao
33.97183,31.0,6.3021193,4.286044,0.73663104,-0.2596589,0.2596589,-0.18985422,0.0,10.0,76.0,1.0,6.123234e-17,1.0,4148.795,1372.0787,291015.0,658005.0,525,885,121.11213738947902,5.949733627728201,291,658,291_658,145,329,145_329,97,219,97_219,58,131,58_131,Talipao
30.834766,32.0,5.684648,4.2476106,0.86927927,-0.41910574,0.41910574,-0.37755325,0.0,10.0,76.0,9.0,0.104528464,-0.9945219,3960.1135,1304.8372,291315.0,658005.0,525,895,121.11484643901962,5.949742888509035,291,658,291_658,145,329,145_329,97,219,97_219,58,131,58_131,Talipao
31.376507,33.0,6.243515,4.284781,0.8330148,-0.36020175,0.36020175,-0.30353394,0.05,10.0,87.0,6.0,0.9848077,0.17364818,3776.3076,1242.0145,291615.0,658005.0,525,905,121.11755549284929,5.949752136010286,291,658,291_658,145,329,145_329,97,219,97_219,58,131,58_131,Talipao
31.774757,33.0,6.0984087,4.2299376,0.7921854,-0.36478674,0.36478674,-0.2973586,0.0,10.0,64.0,6.0,-0.309017,0.95105654,3585.0942,1184.3141,291915.0,658005.0,525,915,121.12026455096186,5.949761370231855,291,658,291_658,145,329,145_329,97,219,97_219,58,131,58_131,Talipao
32.797684,33.0,5.635201,4.3290243,0.80602926,-0.35104746,0.35104746,-0.29486847,0.0,10.0,58.0,1.0,-0.70710677,0.70710677,3378.2983,1132.5193,292215.0,658005.0,525,925,121.12297361335119,5.949770591173636,292,658,292_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
32.848648,37.0,6.685833,4.4847765,0.84835845,-0.38259655,0.38259655,-0.337237,0.0,10.0,56.0,1.0,6.123234e-17,1.0,3186.3616,1087.4741,292515.0,658005.0,525,935,121.12568268001111,5.949779798835529,292,658,292_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
32.58173,36.0,7.262568,4.443492,0.8641132,-0.38981244,0.38981244,-0.34745288,0.0,10.0,51.0,4.0,-0.9702957,-0.2419219,3012.1255,1042.1613,292815.0,658005.0,525,945,121.12839175093545,5.949788993217427,292,658,292_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
32.344086,34.0,5.989285,4.368952,0.84360546,-0.3767741,0.3767741,-0.33030406,0.0,10.0,48.0,5.0,0.70710677,-0.70710677,2858.8284,1003.04535,293115.0,658005.0,525,955,121.13110082611811,5.949798174319232,293,658,293_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
32.289543,33.0,7.333818,4.4004946,0.8196289,-0.34199473,0.34199473,-0.28363088,0.0,10.0,47.0,1.0,0.70710677,-0.70710677,2730.0,967.9876,293415.0,658005.0,525,965,121.13380990555287,5.949807342140843,293,658,293_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
32.335896,35.0,6.948596,4.470614,0.8540033,-0.35776106,0.35776106,-0.31646502,0.0,10.0,52.0,3.0,-1.0,1.2246469e-16,2629.2395,938.616,293715.0,658005.0,525,975,121.13651898923362,5.949816496682151,293,658,293_658,146,329,146_329,97,219,97_219,58,131,58_131,Talipao
34.3904,34.0,6.7453585,4.207066,0.79059803,-0.32796684,0.32796684,-0.283098,0.0,10.0,53.0,5.0,6.123234e-17,1.0,2559.8633,919.23883,294015.0,658005.0,525,985,121.1392280771542,5.94982563794306,294,658,294_658,147,329,147_329,98,219,98_219,58,131,58_131,Talipao
32.441986,34.0,6.3429074,4.145875,0.8400822,-0.36509827,0.36509827,-0.3212469,0.0,10.0,43.0,2.0,-1.0,1.2246469e-16,2511.7722,880.22723,294315.0,658005.0,525,995,121.14193716930845,5.949834765923466,294,658,294_658,147,329,147_329,98,219,98_219,58,131,58_131,Talipao
34.584488,35.0,5.8525558,4.1339254,0.7050496,-0.25630355,0.25630355,-0.17939194,0.0,10.0,39.0,2.0,0.43837115,-0.89879405,2455.789,847.70276,294615.0,658005.0,525,1005,121.1446462656902,5.949843880623269,294,658,294_658,147,329,147_329,98,219,98_219,58,131,58_131,Talipao
34.502384,37.0,5.555724,4.256037,0.8090143,-0.3131084,0.3131084,-0.25907803,0.0,10.0,30.0,2.0,-0.43837115,-0.89879405,2343.2668,796.4923,294915.0,658005.0,525,1015,121.14735536629331,5.949852982042365,294,658,294_658,147,329,147_329,98,219,98_219,58,131,58_131,Talipao
33.35827,37.0,5.207848,4.2805095,0.82329434,-0.3571675,0.3571675,-0.2942868,0.0,10.0,28.0,3.0,0.82903755,0.5591929,2087.1033,710.21124,295215.0,658005.0,525,1025,121.15006447111165,5.949862070180653,295,658,295_658,147,329,147_329,98,219,98_219,59,131,59_131,Talipao
33.451466,40.0,5.7797885,4.256132,0.8087353,-0.3280383,0.3280383,-0.27691457,0.0,10.0,31.0,3.0,0.82903755,0.5591929,1804.993,628.01276,295515.0,658005.0,525,1035,121.152773580139,5.949871145038031,295,658,295_658,147,329,147_329,98,219,98_219,59,131,59_131,Talipao
32.586777,41.0,5.076095,4.1951833,0.865882,-0.4128864,0.4128864,-0.3680068,0.0,10.0,36.0,3.0,-0.82903755,0.5591929,1529.7058,550.7268,295815.0,658005.0,525,1045,121.15548269336927,5.949880206614403,295,658,295_658,147,329,147_329,98,219,98_219,59,131,59_131,Talipao
32.367218,39.0,5.1846995,4.115373,0.8532921,-0.3794541,0.3794541,-0.32384285,0.0,10.0,37.0,3.0,-0.5591929,-0.82903755,1265.7014,466.15448,296115.0,658005.0,525,1055,121.15819181079625,5.949889254909661,296,658,296_658,148,329,148_329,98,219,98_219,59,131,59_131,Talipao
32.245308,38.0,5.043816,4.0385637,0.86893046,-0.4289267,0.4289267,-0.37734345,0.0,10.0,38.0,4.0,-0.8910065,0.4539905,1021.7632,388.973,296415.0,658005.0,525,1065,121.16090093241384,5.949898289923709,296,658,296_658,148,329,148_329,98,219,98_219,59,131,59_131,Panglima Estino
31.897057,35.0,4.589833,4.0970664,0.85952824,-0.42054135,0.42054135,-0.37122795,0.0,10.0,35.0,2.0,-0.43837115,0.89879405,816.08826,324.4996,296715.0,658005.0,525,1075,121.16361005821585,5.949907311656445,296,658,296_658,148,329,148_329,98,219,98_219,59,131,59_131,Panglima Estino
32.701557,33.0,4.6635575,4.187979,0.87246615,-0.4553969,0.4553969,-0.40497857,0.0,10.0,28.0,4.0,6.123234e-17,1.0,674.16614,277.3085,297015.0,658005.0,525,1085,121.16631918819611,5.949916320107769,297,658,297_658,148,329,148_329,99,219,99_219,59,131,59_131,Panglima Estino
33.055523,35.0,4.7258925,4.2289586,0.7217212,-0.25804687,0.25804687,-0.17809375,0.0,10.0,15.0,4.0,-0.70710677,-0.70710677,632.8507,243.3105,297315.0,658005.0,525,1095,121.16902832234852,5.949925315277579,297,658,297_658,148,329,148_329,99,219,99_219,59,131,59_131,Panglima Estino
33.251564,38.0,4.9785824,4.2887125,0.81643236,-0.331549,0.331549,-0.26861772,0.0,10.0,18.0,4.0,0.70710677,0.70710677,573.1492,191.04973,297615.0,658005.0,525,1105,121.17173746066688,5.949934297165775,297,658,297_658,148,329,148_329,99,219,99_219,59,131,59_131,Panglima Estino
34.14092,37.0,4.800374,4.2511525,0.70969987,-0.2496051,0.2496051,-0.16699092,0.0,10.0,9.0,3.0,-0.5591929,-0.82903755,618.4658,130.0,297915.0,658005.0,525,1115,121.17444660314504,5.949943265772259,297,658,297_658,148,329,148_329,99,219,99_219,59,131,59_131,Panglima Estino
33.163013,40.0,5.503071,4.320163,0.85612804,-0.4462453,0.4462453,-0.39398718,0.0,10.0,14.0,2.0,-0.8910065,-0.4539905,711.19617,126.491104,298215.0,658005.0,525,1125,121.17715574977686,5.94995222109693,298,658,298_658,149,329,149_329,99,219,99_219,59,131,59_131,Panglima Estino
33.196434,39.0,4.881686,4.237946,0.84229684,-0.4348737,0.4348737,-0.3703911,0.0,10.0,9.0,2.0,0.8910065,-0.4539905,787.4643,183.84776,298515.0,658005.0,525,1135,121.17986490055615,5.949961163139686,298,658,298_658,149,329,149_329,99,219,99_219,59,131,59_131,Panglima Estino
32.34047,39.0,4.6225643,4.1668777,0.8747348,-0.60797393,0.60797393,-0.5433044,0.0,95.0,7.0,3.0,0.309017,-0.95105654,591.6925,264.1969,298815.0,658005.0,525,1145,121.1825740554768,5.949970091900431,298,658,298_658,149,329,149_329,99,219,99_219,59,131,59_131,Panglima Estino
31.576527,40.0,4.578367,4.239387,0.8888353,-0.60173315,0.60173315,-0.54028267,0.0,95.0,6.0,3.0,-0.5591929,0.82903755,361.24783,170.0,299115.0,658005.0,525,1155,121.18528321453266,5.949979007379064,299,658,299_658,149,329,149_329,99,219,99_219,59,131,59_131,Panglima Estino
31.145983,40.0,4.3555117,4.39262,0.8740903,-0.6296445,0.6296445,-0.5532144,0.0,95.0,5.0,1.0,6.123234e-17,1.0,67.08204,70.0,299415.0,658005.0,525,1165,121.1879923777175,5.949987909575485,299,658,299_658,149,329,149_329,99,219,99_219,59,131,59_131,Panglima Estino
30.772915,37.0,4.766733,5.081428,0.86720675,-0.616651,0.616651,-0.53717995,0.0,95.0,1.0,3.0,-0.82903755,-0.5591929,42.426407,14.142136,300615.0,658005.0,525,1205,121.19882907162413,5.950023385537075,300,658,300_658,150,329,150_329,100,219,100_219,60,131,60_131,Panglima Estino
31.647251,38.0,5.9368057,4.4605737,0.8830867,-0.5982776,0.5982776,-0.53219616,0.0,95.0,5.0,2.0,-0.8910065,-0.4539905,300.0,108.16654,300915.0,658005.0,525,1215,121.20153825536181,5.950032221320954,300,658,300_658,150,329,150_329,100,219,100_219,60,131,60_131,Panglima Estino
32.517784,39.0,5.1115537,4.330067,0.8529957,-0.54371274,0.54371274,-0.47783804,0.0,95.0,5.0,5.0,-0.60181504,0.7986355,305.94116,104.40307,301215.0,658005.0,525,1225,121.20424744319156,5.9500410438220275,301,658,301_658,150,329,150_329,100,219,100_219,60,131,60_131,Panglima Estino
33.735645,41.0,5.20169,4.189567,0.80593723,-0.3377283,0.3377283,-0.26885134,0.0,10.0,19.0,3.0,-0.94551855,-0.32556817,301.49628,116.61904,301515.0,658005.0,525,1235,121.20695663510728,5.9500498530402,301,658,301_658,150,329,150_329,100,219,100_219,60,131,60_131,Panglima Estino
34.629612,43.0,6.2855906,4.1929917,0.70564216,-0.27764273,0.27764273,-0.1989829,0.0,10.0,27.0,7.0,-0.1391731,-0.99026805,445.98206,156.20499,301815.0,658005.0,525,1245,121.20966583110274,5.950058648975372,301,658,301_658,150,329,150_329,100,219,100_219,60,131,60_131,Panglima Estino
32.271244,44.0,5.390275,4.3766356,0.82862145,-0.39934114,0.39934114,-0.32972452,0.0,10.0,25.0,4.0,-0.70710677,0.70710677,551.5433,196.46883,302115.0,658005.0,525,1255,121.21237503117187,5.950067431627446,302,658,302_658,151,329,151_329,100,219,100_219,60,131,60_131,Panglima Estino
32.963657,45.0,5.2210126,4.3818626,0.6983919,-0.27174488,0.27174488,-0.18496895,0.0,10.0,21.0,5.0,0.60181504,0.7986355,607.4537,237.69728,302415.0,658005.0,525,1265,121.21508423530845,5.95007620099632,302,658,302_658,151,329,151_329,100,219,100_219,60,131,60_131,Panglima Estino
33.190018,47.0,5.2103543,4.2986417,0.7970655,-0.30917794,0.30917794,-0.25130105,0.0,10.0,17.0,4.0,-0.8910065,-0.4539905,577.0615,223.6068,302715.0,658005.0,525,1275,121.21779344350634,5.950084957081903,302,658,302_658,151,329,151_329,100,219,100_219,60,131,60_131,Old Panamao
33.31061,49.0,5.8108788,4.4083376,0.7447719,-0.24127029,0.24127029,-0.16925792,0.0,10.0,18.0,3.0,0.70710677,-0.70710677,690.65186,228.03508,303015.0,658005.0,525,1285,121.2205026557594,5.950093699884093,303,658,303_658,151,329,151_329,101,219,101_219,60,131,60_131,Old Panamao
32.714016,46.0,5.482521,4.349033,0.82836473,-0.3589755,0.3589755,-0.30720177,0.0,10.0,30.0,3.0,-0.309017,-0.95105654,840.5355,272.02942,303315.0,658005.0,525,1295,121.22321187206144,5.950102429402793,303,658,303_658,151,329,151_329,101,219,101_219,60,131,60_131,Old Panamao
33.60937,49.0,5.967077,4.3589344,0.78724504,-0.33708304,0.33708304,-0.2767079,0.0,10.0,34.0,6.0,-0.777146,-0.6293204,1041.3933,340.58774,303615.0,658005.0,525,1305,121.22592109240632,5.950111145637906,303,658,303_658,151,329,151_329,101,219,101_219,60,131,60_131,Old Panamao
