x_utm,y_utm,municipality,WorldCover_2021,elevation_m,slope_deg,northness,eastness,distance_to_coast_m,block1km_id,block2km_id,block3km_id,block5km_id,MAM_LST_C,MAM_valid_obs,MAM_NDVI,MAM_NDBI,MAM_BSI,JJA_LST_C,JJA_valid_obs,JJA_NDVI,JJA_NDBI,JJA_BSI,DJF_LST_C,DJF_valid_obs,DJF_NDVI,DJF_NDBI,DJF_BSI,GHSL_built_fraction_30m_corrected
291615.0,657405.0,Talipao,10.0,143.0,4.0,6.123234000000001e-17,1.0,3303.4072,291_657,145_328,97_219,58_131,31.744183,34.0,0.79777753,-0.34722033,-0.27467567,32.655087,23.0,0.8416993,-0.39372098,-0.34304833,30.443626,29.0,0.8371546,-0.39089867,-0.32873327,0.0
291915.0,657405.0,Talipao,10.0,131.0,12.0,1.0,0.0,3121.2979,291_657,145_328,97_219,58_131,31.18192,36.0,0.85821253,-0.40041173,-0.35605326,32.272266,21.0,0.8699051,-0.43827984,-0.39146778,30.344503,26.0,0.8821896,-0.44139472,-0.39545768,0.0
292215.0,657405.0,Talipao,10.0,116.0,6.0,0.94551855,0.32556817,2934.0247,292_657,146_328,97_219,58_131,32.533745,34.0,0.80554503,-0.38673034,-0.3208976,31.530558,22.0,0.83267695,-0.43807352,-0.37237686,31.475868,28.0,0.83518374,-0.4622209,-0.39511603,0.0
292515.0,657405.0,Talipao,10.0,92.0,5.0,0.8571673,0.5150381,2736.5854,292_657,146_328,97_219,58_131,31.7664,35.0,0.7833288,-0.3477823,-0.2819652,32.347466,25.0,0.8169459,-0.3912152,-0.32396495,31.737347,24.0,0.820592,-0.4089625,-0.336399,0.0
292815.0,657405.0,Talipao,10.0,84.0,4.0,0.70710677,0.70710677,2531.5806,292_657,146_328,97_219,58_131,31.85356,36.0,0.83896047,-0.40542752,-0.3489918,32.33037,23.0,0.863968,-0.4189484,-0.37395108,31.86894,24.0,0.85494745,-0.43051124,-0.3827609,0.0
293115.0,657405.0,Talipao,10.0,58.0,8.0,0.9335804,0.35836795,2347.1045,293_657,146_328,97_219,58_131,32.38848,36.0,0.85654676,-0.38283724,-0.33872044,32.43975,29.0,0.8939,-0.45159414,-0.41079774,31.908249,30.0,0.8740532,-0.41126823,-0.36785287,0.0
293415.0,657405.0,Talipao,10.0,55.0,9.0,0.8480481,0.52991927,2188.3555,293_657,146_328,97_219,58_131,33.383125,35.0,0.77792394,-0.31357375,-0.2346192,33.396797,29.0,0.8489962,-0.39876413,-0.3303585,32.579887,28.0,0.8252323,-0.38141245,-0.33208102,0.0
293715.0,657405.0,Talipao,10.0,48.0,6.0,0.94551855,0.32556817,2061.286,293_657,146_328,97_219,58_131,32.5064,34.0,0.8391117,-0.37760335,-0.32537305,32.419243,27.0,0.8836203,-0.4346504,-0.3886462,32.019333,31.0,0.8652753,-0.3762813,-0.3311893,0.0
294015.0,657405.0,Talipao,10.0,46.0,1.0,0.70710677,-0.70710677,1972.0294,294_657,147_328,98_219,58_131,31.224644,38.0,0.8485106,-0.39586952,-0.34839746,32.350883,30.0,0.89255136,-0.45177123,-0.4069966,31.441689,33.0,0.87580425,-0.4204894,-0.38060117,0.0
294315.0,657405.0,Talipao,10.0,31.0,1.0,-0.70710677,-0.70710677,1918.5933,294_657,147_328,98_219,58_131,32.771297,41.0,0.7976501,-0.37834254,-0.31670535,33.68562,32.0,0.83054173,-0.41292703,-0.34930056,32.429497,32.0,0.82632154,-0.423147,-0.36002952,0.0
294615.0,657405.0,Talipao,10.0,23.0,4.0,-0.9702957,0.2419219,1890.238,294_657,147_328,98_219,58_131,32.92682,42.0,0.80667144,-0.36810187,-0.30229098,32.723446,33.0,0.83814543,-0.41407946,-0.34695104,31.909958,30.0,0.830926,-0.39794174,-0.33316186,0.0
294915.0,657405.0,Talipao,10.0,35.0,1.0,1.0,0.0,1785.1891,294_657,147_328,98_219,58_131,35.034027,41.0,0.69261134,-0.16028444,-0.11464122,34.09407,35.0,0.78472954,-0.29024214,-0.23163918,33.154118,34.0,0.7710277,-0.24139781,-0.19277315,0.0
295215.0,657405.0,Talipao,10.0,31.0,5.0,-0.92718387,0.37460658,1681.3387,295_657,147_328,98_219,59_131,34.70248,39.0,0.7967379,-0.29664358,-0.24119255,33.6822,34.0,0.8223045,-0.345481,-0.28732857,32.720028,35.0,0.84115356,-0.3602706,-0.31092745,0.0
295515.0,657405.0,Talipao,10.0,24.0,3.0,-0.94551855,-0.32556817,1544.3445,295_657,147_328,98_219,59_131,33.885574,39.0,0.7820192,-0.26865578,-0.21548747,32.99176,36.0,0.8396236,-0.35842633,-0.30793536,32.696102,37.0,0.8071158,-0.3299616,-0.27193654,0.0
295815.0,657405.0,Talipao,10.0,25.0,3.0,6.123234000000001e-17,1.0,1274.5587,295_657,147_328,98_219,59_131,34.56234,41.0,0.79364014,-0.35996538,-0.2963092,33.52668,34.0,0.8186578,-0.41023615,-0.34688115,33.355778,35.0,0.8315547,-0.41804948,-0.35060653,0.0
296115.0,657405.0,Talipao,10.0,23.0,4.0,0.70710677,-0.70710677,1015.13544,296_657,148_328,98_219,59_131,33.362617,39.0,0.82684076,-0.3465057,-0.30111614,32.30303,36.0,0.8756645,-0.4218381,-0.37627694,32.33379,35.0,0.86181563,-0.3959219,-0.3526167,0.0
296415.0,657405.0,Panglima Estino,10.0,30.0,0.0,1.0,0.0,771.2976,296_657,148_328,98_219,59_131,32.937073,40.0,0.85336727,-0.37817731,-0.33397776,32.191944,38.0,0.8831229,-0.43244642,-0.3903272,32.44146,38.0,0.87349886,-0.41215286,-0.36989778,0.0
296715.0,657405.0,Panglima Estino,10.0,26.0,3.0,6.123234000000001e-17,1.0,483.73547,296_657,148_328,98_219,59_131,33.89583,41.0,0.8615499,-0.3835318,-0.3372294,32.42266,35.0,0.879188,-0.4254737,-0.38369614,33.029358,34.0,0.8803656,-0.4251462,-0.3911899,0.0
297015.0,657405.0,Panglima Estino,10.0,11.0,3.0,0.5591929,0.82903755,189.73666,297_657,148_328,99_219,59_131,33.205387,39.0,0.8452297,-0.3907276,-0.34166658,31.721966,36.0,0.8773975,-0.4375987,-0.38844633,32.545708,35.0,0.87730885,-0.42309466,-0.36630204,0.0
297315.0,657405.0,Panglima Estino,95.0,8.0,3.0,-0.94551855,-0.32556817,67.08204,297_657,148_328,99_219,59_131,31.253696,40.0,0.8843973,-0.5949371,-0.5216044,31.192173,37.0,0.9003492,-0.6123341,-0.5571,31.73222,34.0,0.88334,-0.6034567,-0.541993,0.0
297615.0,657405.0,Panglima Estino,95.0,4.0,3.0,0.309017,0.95105654,30.0,297_657,148_328,99_219,59_131,31.38871,38.0,0.66053677,-0.50617605,-0.35855752,31.752728,36.0,0.72033936,-0.5670353,-0.44981402,31.839888,36.0,0.71135974,-0.5585492,-0.41441035,0.0
297915.0,657405.0,Panglima Estino,10.0,5.0,3.0,-0.94551855,0.32556817,42.426407,297_657,148_328,99_219,59_131,32.603817,40.0,0.79059374,-0.36414793,-0.29635173,32.949036,34.0,0.86171824,-0.43071258,-0.3726967,32.865295,36.0,0.82429254,-0.39416644,-0.33111835,0.0
298215.0,657405.0,Panglima Estino,30.0,4.0,3.0,6.123234000000001e-17,1.0,254.55844,298_657,149_328,99_219,59_131,34.97934,38.0,0.71454847,-0.33929724,-0.24758767,34.314533,36.0,0.8171526,-0.44444284,-0.36986804,34.18636,38.0,0.77088696,-0.3895228,-0.30889788,0.0
298515.0,657405.0,Panglima Estino,10.0,6.0,2.0,-0.43837115,-0.89879405,512.6402,298_657,149_328,99_219,59_131,34.159016,40.0,0.7569661,-0.26697952,-0.19451872,32.92511,38.0,0.8445615,-0.40806323,-0.34199885,32.156055,39.0,0.79574287,-0.34715608,-0.27733925,0.0
298815.0,657405.0,Panglima Estino,10.0,10.0,3.0,0.309017,-0.95105654,313.2092,298_657,149_328,99_219,59_131,32.656796,42.0,0.7696092,-0.29180276,-0.22102726,32.31841,38.0,0.8687677,-0.40959784,-0.3564826,32.14922,38.0,0.8457566,-0.35574895,-0.31608894,0.0
299115.0,657405.0,Panglima Estino,95.0,6.0,2.0,6.123234000000001e-17,1.0,90.0,299_657,149_328,99_219,59_131,32.432915,43.0,0.8962088,-0.6437864,-0.5773792,33.140446,31.0,0.91466296,-0.67874855,-0.6250692,32.721737,38.0,0.9154139,-0.6836555,-0.6268879,0.0
302115.0,657405.0,,95.0,8.0,1.0,-1.0,1.2246469000000002e-16,30.0,302_657,151_328,100_219,60_131,31.412636,40.0,0.6963563,-0.553491,-0.41030672,30.93924,41.0,0.6877037,-0.52863866,-0.38164863,31.106722,32.0,0.7402792,-0.5951841,-0.46154138,0.0
302415.0,657405.0,Panglima Estino,95.0,5.0,1.0,-1.0,1.2246469000000002e-16,84.85281,302_657,151_328,100_219,60_131,31.927048,40.0,0.7893807,-0.53367627,-0.42686078,31.759563,38.0,0.80501515,-0.55758256,-0.46632114,30.705105,38.0,0.81355506,-0.563654,-0.47337383,0.0
302715.0,657405.0,Panglima Estino,95.0,4.0,1.0,-1.0,1.2246469000000002e-16,67.08204,302_657,151_328,100_219,60_131,31.35111,42.0,0.76456934,-0.51892173,-0.41167933,30.761503,39.0,0.7715387,-0.5286974,-0.42494497,30.652126,38.0,0.78859353,-0.5335095,-0.432961,0.0
303015.0,657405.0,Panglima Estino,10.0,27.0,1.0,0.70710677,-0.70710677,201.24612,303_657,151_328,101_219,60_131,33.417305,45.0,0.72801304,-0.28534266,-0.2197255,33.307926,47.0,0.7608305,-0.33914763,-0.26655424,32.622616,40.0,0.7899489,-0.36508605,-0.2966175,0.0
303315.0,657405.0,Panglima Estino,10.0,20.0,3.0,-0.5591929,0.82903755,488.36462,303_657,151_328,101_219,60_131,33.762524,46.0,0.70839274,-0.28827938,-0.20136711,33.378,50.0,0.79306626,-0.33918825,-0.2768088,32.870422,39.0,0.770478,-0.34229746,-0.26607412,0.0
303615.0,657405.0,Old Panamao,10.0,27.0,1.0,6.123234000000001e-17,1.0,540.8327,303_657,151_328,101_219,60_131,32.901184,46.0,0.8323319,-0.37646255,-0.31784436,32.66705,52.0,0.8674977,-0.42956805,-0.38192052,32.210743,35.0,0.8524246,-0.42590037,-0.3702094,0.0
303915.0,657405.0,Old Panamao,10.0,26.0,2.0,-1.0,1.2246469000000002e-16,442.9447,303_657,151_328,101_219,60_131,33.417305,49.0,0.8100029,-0.33059737,-0.27837357,33.21564,53.0,0.8534244,-0.37905502,-0.33269837,33.000305,34.0,0.85412604,-0.393823,-0.34275064,0.0
304215.0,657405.0,Old Panamao,10.0,24.0,7.0,-0.76604444,0.64278764,400.2499,304_657,152_328,101_219,60_131,36.03209,51.0,0.60536546,-0.19387086,-0.11004474,34.890472,57.0,0.6557122,-0.26414508,-0.17861442,33.844555,39.0,0.61929446,-0.23573565,-0.13947849,0.019999999552965164
306615.0,657405.0,Old Panamao,10.0,47.0,7.0,-0.70710677,-0.70710677,1972.942,306_657,153_328,102_219,61_131,32.28594,59.0,0.8732164,-0.42208374,-0.37612045,31.028109,51.0,0.88557893,-0.43563634,-0.39502472,30.699978,44.0,0.88385713,-0.46028194,-0.41548604,0.0
306915.0,657405.0,Old Panamao,10.0,64.0,6.0,-0.43837115,-0.89879405,2241.9858,306_657,153_328,102_219,61_131,32.152637,57.0,0.85696936,-0.4394232,-0.3846786,31.657024,51.0,0.8725805,-0.4628754,-0.4119509,30.482933,48.0,0.8648018,-0.46298692,-0.4118963,0.0
307215.0,657405.0,Old Panamao,10.0,68.0,6.0,-0.8910065,-0.4539905,2460.7317,307_657,153_328,102_219,61_131,33.02423,55.0,0.8048613,-0.34366518,-0.29058287,30.597437,53.0,0.84286463,-0.37904537,-0.3226964,31.810835,50.0,0.8313623,-0.3870555,-0.3249544,0.030000001192092896
307515.0,657405.0,Kalingalan Caluang,10.0,72.0,2.0,-0.8910065,0.4539905,2681.2683,307_657,153_328,102_219,61_131,33.21906,53.0,0.82494634,-0.3514079,-0.2987928,31.30155,51.0,0.84104645,-0.3814507,-0.33389968,31.858686,49.0,0.83735776,-0.39840972,-0.346757,0.0
308715.0,657405.0,Kalingalan Caluang,10.0,79.0,8.0,0.43837115,-0.89879405,3677.6624,308_657,154_328,102_219,61_131,32.97467,60.0,0.79575413,-0.3196923,-0.25521737,31.308386,51.0,0.8094739,-0.350606,-0.29207802,32.002243,39.0,0.79148537,-0.34852815,-0.2925211,0.0
309015.0,657405.0,Kalingalan Caluang,10.0,96.0,3.0,0.5591929,-0.82903755,3944.5151,309_657,154_328,103_219,61_131,31.800581,63.0,0.8226713,-0.37623692,-0.31927443,31.684368,57.0,0.85202056,-0.42248097,-0.37061894,30.928986,44.0,0.8427826,-0.41252133,-0.35338563,0.0
309315.0,657405.0,Kalingalan Caluang,10.0,94.0,4.0,0.43837115,-0.89879405,4215.827,309_657,154_328,103_219,61_131,31.622843,63.0,0.81616145,-0.36684898,-0.30480292,30.88797,54.0,0.83013093,-0.39652595,-0.34178352,31.188755,38.0,0.8371485,-0.42955595,-0.37076694,0.14000000059604645
309615.0,657405.0,Kalingalan Caluang,10.0,92.0,8.0,0.43837115,0.89879405,4490.7905,309_657,154_328,103_219,61_131,32.29961,56.0,0.8496418,-0.375862,-0.32734874,32.436333,47.0,0.8732947,-0.40950477,-0.36543876,31.467323,40.0,0.86967295,-0.40453562,-0.36045125,0.0
309915.0,657405.0,Kalingalan Caluang,10.0,103.0,5.0,0.92718387,-0.37460658,4768.7734,309_657,154_328,103_219,61_131,32.00908,57.0,0.8373534,-0.41946602,-0.35658967,32.051804,50.0,0.8567061,-0.45330378,-0.39434317,32.067184,39.0,0.8596463,-0.453514,-0.39867887,0.0
310215.0,657405.0,Kalingalan Caluang,10.0,97.0,2.0,0.43837115,0.89879405,5049.2773,310_657,155_328,103_219,62_131,32.38848,56.0,0.82659405,-0.4105927,-0.34566832,30.980255,48.0,0.8412573,-0.437419,-0.37890863,32.02446,38.0,0.85235447,-0.4507392,-0.38878098,0.0
310515.0,657405.0,Kalingalan Caluang,10.0,93.0,5.0,0.37460658,-0.92718387,5331.904,310_657,155_328,103_219,62_131,31.76811,52.0,0.7989325,-0.354442,-0.2900193,32.138966,47.0,0.82810074,-0.39990684,-0.34205925,31.357946,40.0,0.81421804,-0.38425303,-0.32885996,0.0
310815.0,657405.0,Kalingalan Caluang,10.0,98.0,10.0,0.087155744,-0.9961947,5616.3335,310_657,155_328,103_219,62_131,32.76788,51.0,0.8039847,-0.3688986,-0.29966545,32.97296,52.0,0.8491373,-0.4229815,-0.3697938,32.241505,41.0,0.8355567,-0.40302992,-0.34403318,0.0
311115.0,657405.0,Kalingalan Caluang,10.0,108.0,3.0,0.82903755,0.5591929,5902.3047,311_657,155_328,103_219,62_131,32.97809,46.0,0.6738235,-0.24122919,-0.16248003,32.13213,48.0,0.708323,-0.25295162,-0.17534049,32.726864,37.0,0.72866625,-0.28181222,-0.19475405,0.019999999552965164
311415.0,657405.0,Kalingalan Caluang,10.0,115.0,5.0,0.7986355,-0.60181504,6179.199,311_657,155_328,103_219,62_131,,,0.8095196,-0.40063742,-0.3416082,,,0.8351483,-0.42546847,-0.37176344,,,0.83295107,-0.4313919,-0.36620435,0.0
311715.0,657405.0,Kalingalan Caluang,10.0,115.0,3.0,-1.0,1.2246469000000002e-16,6028.8057,311_657,155_328,103_219,62_131,31.597208,40.0,0.83264494,-0.4312757,-0.37404165,32.33379,48.0,0.8716585,-0.4725842,-0.41994804,32.64996,38.0,0.870451,-0.49322474,-0.44477117,0.0
312015.0,657405.0,Luuk,30.0,126.0,4.0,1.0,0.0,5889.8643,312_657,156_328,104_219,62_131,33.289127,44.0,0.7441316,-0.25181493,-0.18480678,32.50811,49.0,0.76551867,-0.27738145,-0.21205565,32.480766,42.0,0.80541927,-0.3437311,-0.28638646,0.009999999776482582
312315.0,657405.0,Luuk,10.0,121.0,6.0,0.94551855,0.32556817,5763.202,312_657,156_328,104_219,62_131,30.47097,40.0,0.8322503,-0.3752274,-0.3214543,31.424599,45.0,0.86757076,-0.43075332,-0.38194716,30.992218,38.0,0.8501298,-0.3918498,-0.3475247,0.0
312615.0,657405.0,Luuk,10.0,118.0,7.0,0.9612617,-0.27563736,5635.2905,312_657,156_328,104_219,62_131,31.409218,38.0,0.8583121,-0.41058072,-0.35898998,30.952911,51.0,0.8831615,-0.44715002,-0.40283436,30.894806,33.0,0.8840049,-0.46844566,-0.414251,0.0
312915.0,657405.0,Luuk,10.0,105.0,1.0,6.123234000000001e-17,1.0,5490.082,312_657,156_328,104_219,62_131,32.521782,41.0,0.7715551,-0.2892018,-0.22934195,31.61088,54.0,0.8018994,-0.3531315,-0.29220778,31.776655,37.0,0.7756293,-0.3348035,-0.27822945,0.0
313215.0,657405.0,Luuk,10.0,117.0,13.0,0.88294756,0.46947157,5252.1426,313_657,156_328,104_219,62_131,31.913376,45.0,0.82933706,-0.37746602,-0.3209028,31.260534,55.0,0.85974365,-0.42490828,-0.37151498,31.291296,38.0,0.8662675,-0.4488494,-0.38427377,0.0
313515.0,657405.0,Luuk,10.0,101.0,2.0,1.0,0.0,5020.8564,313_657,156_328,104_219,62_131,31.891157,46.0,0.82753485,-0.36111265,-0.3145935,32.26543,49.0,0.8712966,-0.4124491,-0.36878195,31.494667,38.0,0.86298007,-0.41126618,-0.35914162,0.0
313815.0,657405.0,Luuk,10.0,92.0,10.0,0.7880108,0.6156615,4797.1865,313_657,156_328,104_219,62_131,31.537394,47.0,0.80127203,-0.2945768,-0.24193805,32.173145,52.0,0.85881835,-0.4006403,-0.35235465,31.551065,42.0,0.8361427,-0.36886698,-0.31487614,0.0
314115.0,657405.0,Luuk,10.0,80.0,2.0,1.0,0.0,4582.2485,314_657,157_328,104_219,62_131,31.257114,48.0,0.8386845,-0.40877098,-0.34267613,31.446815,52.0,0.87973046,-0.46553254,-0.42288938,32.092823,42.0,0.87225443,-0.46586868,-0.4206464,0.0
314415.0,657405.0,Luuk,10.0,76.0,3.0,0.5591929,0.82903755,4377.328,314_657,157_328,104_219,62_131,32.713192,42.0,0.82798684,-0.3601784,-0.3088022,31.872358,54.0,0.8574903,-0.4105387,-0.358585,31.978317,45.0,0.8564946,-0.40739202,-0.35023957,0.0
314715.0,657405.0,Luuk,10.0,74.0,2.0,1.0,0.0,4183.8975,314_657,157_328,104_219,62_131,33.78645,44.0,0.7052956,-0.22817786,-0.15387061,32.918274,49.0,0.786552,-0.32244447,-0.26046818,32.846493,45.0,0.77756286,-0.29487512,-0.23766452,0.0
315015.0,657405.0,Luuk,10.0,76.0,5.0,-0.60181504,0.7986355,4003.6233,315_657,157_328,105_219,63_131,34.328205,50.0,0.74642855,-0.30694488,-0.21992506,32.728573,46.0,0.8283275,-0.39015076,-0.3304617,32.791805,45.0,0.81605476,-0.37955958,-0.3123785,0.0
315315.0,657405.0,Luuk,10.0,61.0,13.0,0.9335804,-0.35836795,3814.2495,315_657,157_328,105_219,63_131,35.61509,47.0,0.59000796,-0.19092622,-0.10411677,32.239796,48.0,0.6636505,-0.27513197,-0.18586123,34.33846,42.0,0.64564145,-0.24828961,-0.15509316,0.0
315615.0,657405.0,Luuk,10.0,71.0,3.0,1.0,0.0,3630.4958,315_657,157_328,105_219,63_131,32.59356,49.0,0.7996958,-0.34275046,-0.2804722,30.539331,53.0,0.8427118,-0.403295,-0.34666005,31.486122,42.0,0.84854335,-0.40146488,-0.34703285,0.0
315915.0,657405.0,Luuk,10.0,71.0,1.0,-1.8369701000000003e-16,-1.0,3463.0188,315_657,157_328,105_219,63_131,31.961227,48.0,0.7872666,-0.28877833,-0.23575374,30.611109,48.0,0.8356913,-0.37242344,-0.3200765,31.841597,45.0,0.83028513,-0.35911915,-0.30221507,0.0
316215.0,657405.0,Luuk,10.0,67.0,5.0,0.92718387,-0.37460658,3314.2874,316_657,158_328,105_219,63_131,32.586723,47.0,0.7625955,-0.31520534,-0.2546959,30.501734,45.0,0.75400215,-0.34897852,-0.28010803,31.776655,44.0,0.7842914,-0.3750368,-0.2981067,0.0
316515.0,657405.0,Luuk,10.0,72.0,2.0,-0.43837115,-0.89879405,3186.9265,316_657,158_328,105_219,63_131,32.364555,50.0,0.75673884,-0.30958223,-0.23603499,30.898224,49.0,0.8071687,-0.37402788,-0.3215439,30.73074,42.0,0.8151748,-0.3525653,-0.29032725,0.0
316815.0,657405.0,Luuk,10.0,75.0,8.0,0.809017,0.58778524,3083.5857,316_657,158_328,105_219,63_131,32.11333,52.0,0.78566194,-0.32535875,-0.2635109,31.451942,49.0,0.83530164,-0.3809266,-0.3229349,29.859144,33.0,0.8155481,-0.3765049,-0.3164624,0.0
317115.0,657405.0,Luuk,10.0,68.0,4.0,0.9702957,0.2419219,3006.7424,317_657,158_328,105_219,63_131,31.964645,59.0,0.82983065,-0.36791852,-0.31763145,31.660442,47.0,0.87250334,-0.4296527,-0.38292655,30.66409,38.0,0.85032207,-0.40444642,-0.35183883,0.0
317415.0,657405.0,Luuk,10.0,65.0,5.0,0.7986355,-0.60181504,2958.4624,317_657,158_328,105_219,63_131,31.723675,60.0,0.76687914,-0.31760907,-0.24697627,32.255177,49.0,0.8485739,-0.42258817,-0.36921462,31.342566,47.0,0.83687645,-0.42614916,-0.36438563,0.0
317715.0,657405.0,Luuk,10.0,51.0,7.0,0.82903755,0.5591929,2940.153,317_657,158_328,105_219,63_131,33.05841,61.0,0.781905,-0.31220937,-0.2545011,33.13019,56.0,0.8478657,-0.41698843,-0.3588881,32.367973,51.0,0.79622906,-0.37295964,-0.30813622,0.0
318015.0,657405.0,Luuk,10.0,36.0,8.0,-0.9335804,0.35836795,2952.3718,318_657,159_328,106_219,63_131,33.63093,60.0,0.7726341,-0.30205676,-0.23815022,33.09259,49.0,0.8413888,-0.38792464,-0.33495116,33.06183,53.0,0.818157,-0.368377,-0.29569727,0.0
318315.0,657405.0,Luuk,30.0,21.0,1.0,0.70710677,0.70710677,2787.4182,318_657,159_328,106_219,63_131,37.3617,62.0,0.55833954,-0.029868355,0.013236602,34.33846,48.0,0.72231627,-0.26467884,-0.19019419,36.24059,49.0,0.6767255,-0.18283173,-0.084972136,0.0
318615.0,657405.0,Omar,10.0,31.0,5.0,-0.70710677,-0.70710677,2544.3467,318_657,159_328,106_219,63_131,33.796703,59.0,0.80206335,-0.32746357,-0.2720679,32.544,48.0,0.8699506,-0.43372908,-0.389782,32.853333,51.0,0.8324963,-0.36301148,-0.31294924,0.009999999776482582
318915.0,657405.0,Omar,10.0,39.0,2.0,-0.43837115,0.89879405,2312.3364,318_657,159_328,106_219,63_131,33.882156,59.0,0.8056062,-0.3119625,-0.260633,32.66876,50.0,0.8725822,-0.4098892,-0.36842898,32.309864,55.0,0.83844036,-0.35927638,-0.31377906,0.0
319215.0,657405.0,Omar,10.0,17.0,1.0,-0.70710677,-0.70710677,2039.3381,319_657,159_328,106_219,63_131,37.932507,63.0,0.62984395,-0.15773985,-0.0885748,34.692226,53.0,0.7669801,-0.32484964,-0.25554627,35.902206,53.0,0.6996547,-0.24323939,-0.16692504,0.0
319515.0,657405.0,Omar,10.0,27.0,3.0,-0.94551855,-0.32556817,1775.0775,319_657,159_328,106_219,63_131,34.255573,74.0,0.78473943,-0.31579155,-0.25734934,32.831112,56.0,0.8625333,-0.41923502,-0.36903465,32.774715,46.0,0.83306533,-0.38036698,-0.32045016,0.0
319815.0,657405.0,Omar,10.0,22.0,4.0,-0.8910065,0.4539905,1524.1063,319_657,159_328,106_219,63_131,34.15218,73.0,0.80606794,-0.38357964,-0.32323,32.403862,54.0,0.8617161,-0.45950666,-0.40632448,32.757626,51.0,0.8472408,-0.43373364,-0.37525403,0.0
320115.0,657405.0,Omar,10.0,25.0,2.0,-1.8369701000000003e-16,-1.0,1294.1793,320_657,160_328,106_219,64_131,34.138508,74.0,0.80054617,-0.40151936,-0.33091372,32.220997,53.0,0.84773165,-0.4693278,-0.40606883,32.091114,49.0,0.8286962,-0.46841377,-0.399846,0.0
320415.0,657405.0,Omar,10.0,38.0,3.0,-0.94551855,0.32556817,1098.59,320_657,160_328,106_219,64_131,34.75546,77.0,0.74440217,-0.29919183,-0.22673437,32.518364,55.0,0.81741303,-0.37760067,-0.31730554,32.323536,51.0,0.79848367,-0.34613022,-0.28414,0.0
320715.0,657405.0,Omar,10.0,41.0,1.0,-1.8369701000000003e-16,-1.0,931.9335,320_657,160_328,106_219,64_131,33.82234,77.0,0.81776506,-0.4466105,-0.36997935,32.087696,61.0,0.85221076,-0.48352024,-0.4186491,31.950974,55.0,0.8500339,-0.4822975,-0.41697398,0.0
321015.0,657405.0,Omar,10.0,31.0,7.0,-0.99026805,-0.1391731,700.35706,321_657,160_328,107_219,64_131,32.513237,79.0,0.8302264,-0.3961253,-0.33845103,32.241505,61.0,0.8703091,-0.4558934,-0.40605894,31.83647,52.0,0.86369926,-0.45396554,-0.4018527,0.0
321315.0,657405.0,Omar,10.0,21.0,8.0,0.57357645,0.81915206,536.6563,321_657,160_328,107_219,64_131,34.06331,73.0,0.72797,-0.29192504,-0.20378476,32.928528,65.0,0.82491636,-0.39819446,-0.3391839,32.55938,47.0,0.8016661,-0.36356378,-0.30603382,0.0
321615.0,657405.0,Omar,10.0,39.0,12.0,0.309017,-0.95105654,483.73547,321_657,160_328,107_219,64_131,33.968746,72.0,0.7909539,-0.35205272,-0.27862352,32.485893,66.0,0.8581976,-0.4429247,-0.39298394,32.969543,49.0,0.8288233,-0.40417135,-0.34479326,0.0
321915.0,657405.0,Omar,10.0,148.0,33.0,-0.5,-0.8660254,450.0,321_657,160_328,107_219,64_131,31.486122,67.0,0.7730045,-0.2999377,-0.24263053,29.6609,62.0,0.8570687,-0.41395876,-0.37132096,31.072542,48.0,0.82429177,-0.3612114,-0.30431557,0.0
322215.0,657405.0,Omar,10.0,211.0,15.0,0.052335955,0.9986295,362.4914,322_657,161_328,107_219,64_131,32.325245,68.0,0.836309,-0.37602508,-0.33325997,30.043718,61.0,0.8750632,-0.43215486,-0.3964759,31.236607,51.0,0.8636124,-0.40710488,-0.36479834,0.0
322515.0,657405.0,Omar,10.0,39.0,18.0,6.123234000000001e-17,1.0,161.55495,322_657,161_328,107_219,64_131,38.028214,59.0,0.64639205,-0.18216315,-0.106068924,33.07892,59.0,0.8337315,-0.37293354,-0.3221834,34.54696,52.0,0.789401,-0.30452418,-0.247446,0.0
322815.0,657405.0,Omar,10.0,6.0,8.0,-0.809017,-0.58778524,216.33308,322_657,161_328,107_219,64_131,34.716152,57.0,0.7510842,-0.4944843,-0.38000175,32.258595,59.0,0.76606476,-0.530036,-0.4304783,33.808666,50.0,0.7402283,-0.5140363,-0.39028135,0.0
323115.0,657405.0,Omar,10.0,9.0,4.0,-0.8910065,0.4539905,152.97058,323_657,161_328,107_219,64_131,34.887054,57.0,0.8188159,-0.42046523,-0.35723525,33.23615,51.0,0.85418457,-0.45887324,-0.40423065,33.629223,54.0,0.8405306,-0.44286102,-0.3782687,0.0
323415.0,657405.0,Omar,10.0,9.0,6.0,-0.8910065,-0.4539905,212.13203,323_657,161_328,107_219,64_131,36.667843,58.0,0.5075403,-0.19298516,-0.08120402,35.64585,47.0,0.5950225,-0.28255984,-0.17499204,35.881695,48.0,0.6058812,-0.26022553,-0.1508466,0.0
323715.0,657405.0,Omar,10.0,28.0,8.0,-0.9335804,-0.35836795,256.3201,323_657,161_328,107_219,64_131,34.28548,53.0,0.7227609,-0.20615968,-0.1376249,32.7337,51.0,0.8430308,-0.3647043,-0.3124643,33.54377,51.0,0.78925335,-0.26474842,-0.22201245,0.0
